 ,_id,userCreateDate,Maxfollowers,Minfollowers,retweet,reply,MaxAmi,MinAmi,MaxStatuses,MinStatuses,Maxfavourites,Minfavourites,Maxmention,Minmention,nombre_tweet,longTotalTweet,hstag,reference,Nombreurl,dateMax,dateMin,DateUser,statuses,friends,favourites,mention,followers,agressivite,frenquenTweet,frequenceAmi,longMoyen,frequenceFavourite,frequenceMention,frequenceFollowers,hstagmoyenTweet,refermoyenTweet,visibilite,label
255181,729335901973708800,Sun May 08 15:43:24 +0000 2016,312,312,0,0,110,110,62943,62943,21435,21435,2,2,1,133.0,3.0,1.0,1.0,1529220129000.0,1529220129000.0,1462722204000.0,0,0,0,0,0,0.0,9.465408131155972e-07,1.6541869539538263e-09,133.0,3.2234088507272974e-07,3.007612643552412e-11,4.691875723941762e-09,3.0,1.0,0.3299999999999999,1
255182,729335947335176193,Sun May 08 15:43:35 +0000 2016,20,20,0,0,150,150,2564,2564,2174,2174,0,0,1,141.0,5.0,1.0,1.0,1529251235000.0,1529251235000.0,1462722215000.0,0,0,0,0,0,0.0,3.8539572655662154e-08,2.254655186563698e-09,141.0,3.2677469170596534e-08,0.0,3.0062069154182637e-10,5.0,1.0,0.4957142857142858,1
255183,729340208991199232,Sun May 08 16:00:31 +0000 2016,4638,4636,0,0,4999,4999,32357,32277,92680,92393,91,89,8,754.0,11.0,4.0,3.0,1529254645000.0,1529241850000.0,1462723231000.0,80,0,287,2,2,0.2285714285714285,4.863416851474102e-07,7.513743808300844e-08,94.25,1.3930261575381518e-06,1.3677749280963724e-09,6.971142985176899e-08,1.375,0.5,0.4396428571428571,-1
255184,729349855454224384,Sun May 08 16:38:51 +0000 2016,8,8,0,0,112,112,386,383,835,835,0,0,5,361.0,31.0,0.0,0.0,1529246435000.0,1529246141000.0,1462725531000.0,3,0,0,0,0,0.0085714285714285,5.802687227461611e-09,1.6836812680717626e-09,72.2,1.2552445168213588e-08,0.0,1.2026294771941163e-10,6.2,0.0,0.5137142857142857,1
255185,729356761577172994,Sun May 08 17:06:17 +0000 2016,32,32,0,0,260,260,849,849,1461,1461,0,0,1,112.0,4.0,1.0,1.0,1529243089000.0,1529243089000.0,1462727177000.0,0,0,0,0,0,0.0,1.2763863179084128e-08,3.90883913611528e-09,112.0,2.1964669145632402e-08,0.0,4.810878936757267e-10,4.0,1.0,0.4128571428571428,1
255186,729367618428112896,Sun May 08 17:49:26 +0000 2016,274,274,0,0,428,428,498,498,780,780,0,0,1,141.0,1.0,1.0,0.0,1529237669000.0,1529237669000.0,1462729766000.0,0,0,0,0,0,0.0,7.487831934800289e-09,6.4353254379408115e-09,141.0,1.1727929536434187e-08,0.0,4.1198111448499595e-09,1.0,1.0,0.1642857142857142,1
255187,729370962395795457,Sun May 08 18:02:43 +0000 2016,232,232,0,0,378,378,7716,7716,4076,4076,4,4,1,143.0,2.0,2.0,0.0,1529225029000.0,1529225029000.0,1462730563000.0,0,0,0,0,0,0.0,1.160397317876047e-07,5.684683594571614e-09,143.0,6.129833421024843e-08,6.015538195313878e-11,3.489012153282049e-09,2.0,2.0,0.3285714285714285,1
255188,729372168983859201,Sun May 08 18:07:30 +0000 2016,9773,9773,0,0,8009,8009,65319,65317,14455,14455,44,44,3,450.0,3.0,0.0,3.0,1529231523000.0,1529220723000.0,1462730850000.0,2,0,0,0,0,0.0057142857142857,9.82230661034062e-07,1.2043487138844445e-07,150.0,2.173662212410993e-07,6.616474392672688e-10,1.4696091872634132e-07,1.0,0.0,0.0828571428571428,1
255189,729373318554488832,Sun May 08 18:12:05 +0000 2016,92,92,0,0,197,197,4721,4721,1229,1229,2,2,1,71.0,0.0,1.0,1.0,1529249395000.0,1529249395000.0,1462731125000.0,0,0,0,0,0,0.0,7.097298230997288e-08,2.961592356505964e-09,71.0,1.8476126934750412e-08,3.0066927477217914e-11,1.383078663952024e-09,0.0,1.0,0.0814285714285714,1
255190,729373480450412546,Sun May 08 18:12:43 +0000 2016,507,507,0,0,670,670,41029,41029,5422,5422,12,12,1,147.0,2.0,1.0,2.0,1529233995000.0,1529233995000.0,1462731163000.0,0,0,0,0,0,0.0,6.169511698389025e-07,1.0074758921544875e-08,147.0,8.153036249644227e-08,1.8044344337095295e-10,7.623735482422764e-09,2.0,1.0,0.2471428571428571,1
255191,729375527954305024,Sun May 08 18:20:51 +0000 2016,1356,1356,0,0,2811,2811,22434,22434,42784,42784,11,11,1,130.0,3.0,1.0,1.0,1529244841000.0,1529244841000.0,1462731651000.0,0,0,0,0,0,0.0,3.372864840793233e-07,4.226229414045545e-08,130.0,6.432408368926524e-07,1.6538073125044823e-10,2.0386933779600708e-08,3.0,1.0,0.3299999999999999,1
255192,729377438854053888,Sun May 08 18:28:27 +0000 2016,2641,2641,0,0,233,233,2886,2886,2807,2807,2,2,1,140.0,1.0,3.0,0.0,1529239852000.0,1529239852000.0,1462732107000.0,0,0,0,0,0,0.0,4.3393442372764263e-08,3.503351376595312e-09,140.0,4.2205610790141816e-08,3.0071685636011266e-11,3.970966088235287e-08,1.0,3.0,0.3271428571428572,1
255193,729379256900423680,Sun May 08 18:35:40 +0000 2016,261,261,0,0,319,319,8744,8735,30227,30205,17,17,3,347.0,3.0,3.0,1.0,1529227138000.0,1529226866000.0,1462732540000.0,9,0,22,0,0,0.0257142857142857,1.314994039064647e-07,4.797382187347008e-09,115.66666666666669,4.545782801784891e-07,2.556598657833829e-10,3.925130880556643e-09,1.0,1.0,0.3271428571428572,1
255194,729386594826739712,Sun May 08 19:04:50 +0000 2016,347,347,0,0,436,436,13354,13354,22639,22639,1,1,1,137.0,4.0,1.0,1.0,1529250679000.0,1529250679000.0,1462734290000.0,0,0,0,0,0,0.0,2.007625519178439e-07,6.5547755456177876e-09,137.0,3.403522100395438e-07,1.5033888866095842e-11,5.216759436535257e-09,4.0,1.0,0.4128571428571428,1
255195,729387311704752128,Sun May 08 19:07:41 +0000 2016,70,70,0,0,164,164,39,39,23,23,0,0,1,60.0,1.0,0.0,0.0,1529246150000.0,1529246150000.0,1462734461000.0,0,0,0,0,0,0.0,5.863630977706791e-10,2.46573200088183e-09,60.0,3.4580387817245176e-10,0.0,1.0524465857422443e-09,1.0,0.0,0.0828571428571428,1
255196,729390259033747457,Sun May 08 19:19:24 +0000 2016,719,719,0,0,219,219,3458,3458,13496,13496,3,3,1,142.0,1.0,1.0,0.0,1529236014000.0,1529236014000.0,1462735164000.0,0,0,0,0,0,0.0,5.1999335346841435e-08,3.2931909892881072e-09,142.0,2.029447743901018e-07,4.5112205332713794e-11,1.0811891878073741e-08,1.0,1.0,0.1642857142857142,1
255197,729390956101898243,Sun May 08 19:22:10 +0000 2016,160,160,0,0,488,488,5883,5883,12778,12778,2,2,1,96.0,3.0,0.0,1.0,1529221110000.0,1529221110000.0,1462735330000.0,0,0,0,0,0,0.0,8.848508658543227e-08,7.339915392434292e-09,96.0,1.9219147312402746e-07,3.008162046079628e-11,2.406529636863702e-09,3.0,0.0,0.2485714285714285,1
255198,729392234668408832,Sun May 08 19:27:15 +0000 2016,1,1,0,0,0,0,26,26,0,0,0,0,1,137.0,1.0,0.0,1.0,1529233209000.0,1529233209000.0,1462735635000.0,0,0,0,0,0,0.0,3.9099170745687656e-10,0.0,137.0,0.0,0.0,1.5038142594495253e-11,1.0,0.0,0.0828571428571428,1
255199,729396520685064194,Sun May 08 19:44:16 +0000 2016,109,109,0,0,132,132,393,393,1461,1461,0,0,1,140.0,0.0,0.0,1.0,1529242975000.0,1529242975000.0,1462736656000.0,0,0,0,0,0,0.0,5.909212927571589e-09,1.9847738077339687e-09,140.0,2.1967837371964612e-08,0.0,1.6389420079015346e-09,0.0,0.0,0.0,1
255200,729397544141398016,Sun May 08 19:48:20 +0000 2016,184,184,0,0,310,310,3952,3950,8765,8764,7,7,2,212.0,2.0,0.0,0.0,1529254415000.0,1529252265000.0,1462736900000.0,2,0,1,0,0,0.0057142857142857,5.94129230474109e-08,4.660426656046907e-09,106.0,1.3176980529113274e-07,1.0523544062041403e-10,2.766188724879454e-09,1.0,0.0,0.0828571428571428,1
255201,729397704711929856,Sun May 08 19:48:59 +0000 2016,306,306,0,0,196,196,485,485,811,811,0,0,1,117.0,1.0,1.0,1.0,1529251117000.0,1529251117000.0,1462736939000.0,0,0,0,0,0,0.0,7.291678474926052e-09,2.946740167186611e-09,117.0,1.2192889161165008e-08,0.0,4.600522914077056e-09,1.0,1.0,0.1642857142857142,1
255202,729399552999051264,Sun May 08 19:56:19 +0000 2016,59,59,0,0,65,65,7775,7775,4223,4223,1,1,1,140.0,0.0,1.0,0.0,1529241439000.0,1529241439000.0,1462737379000.0,0,0,0,0,0,0.0,1.1691015556042745e-07,9.773839371611295e-10,140.0,6.34998825635608e-08,1.5036675956325068e-11,8.871638814231792e-10,0.0,1.0,0.0814285714285714,1
255203,729401391186362368,Sun May 08 20:03:38 +0000 2016,785,785,0,0,733,733,17708,17708,16711,16711,6,6,1,142.0,1.0,1.0,1.0,1529251379000.0,1529251379000.0,1462737818000.0,0,0,0,0,0,0.0,2.662314230928036e-07,1.10203090765205e-08,142.0,2.512419986053671e-07,9.020716842990859e-11,1.1802104536246377e-08,1.0,1.0,0.1642857142857142,1
255204,729403711215276032,Sun May 08 20:12:51 +0000 2016,289,289,0,0,166,166,915,915,2654,2654,1,1,1,141.0,2.0,1.0,1.0,1529230168000.0,1529230168000.0,1462738371000.0,0,0,0,0,0,0.0,1.3761095973989093e-08,2.4965485592155075e-09,141.0,3.991469804914432e-08,1.503944915190065e-11,4.3464008048992874e-09,2.0,1.0,0.2471428571428571,1
255205,729412755359453186,Sun May 08 20:48:47 +0000 2016,147,147,0,0,119,119,1649,1649,2937,2937,1,1,1,146.0,4.0,1.0,0.0,1529222219000.0,1529222219000.0,1462740527000.0,0,0,0,0,0,0.0,2.4803821178317784e-08,1.7899664767858193e-09,146.0,4.417757598588196e-08,1.50417350990405e-11,2.211135059558953e-09,4.0,1.0,0.4128571428571428,1
255206,729420812730695681,Sun May 08 21:20:48 +0000 2016,18,18,0,0,43,43,242,242,2986,2986,0,0,1,140.0,0.0,1.0,1.0,1529241753000.0,1529241753000.0,1462742448000.0,0,0,0,0,0,0.0,3.6391357774340644e-09,6.466232992961355e-10,140.0,4.490272492321536e-08,0.0,2.706795206355916e-10,0.0,1.0,0.0814285714285714,1
255207,729424474811011074,Sun May 08 21:35:21 +0000 2016,257,257,0,0,944,944,6316,6316,15091,15091,0,0,1,142.0,1.0,1.0,0.0,1529249183000.0,1529249183000.0,1462743321000.0,0,0,0,0,0,0.0,9.496907204961873e-08,1.4194237494433198e-08,142.0,2.2691232842001205e-07,0.0,3.864321012785309e-09,1.0,1.0,0.1642857142857142,1
255208,729424880521859076,Sun May 08 21:36:58 +0000 2016,131,131,0,0,585,585,3011,3011,448,448,1,1,1,34.0,0.0,0.0,1.0,1529242189000.0,1529242189000.0,1462743418000.0,0,0,0,0,0,0.0,4.5279032299709726e-08,8.797155063211621e-09,34.0,6.7369666125107795e-09,1.5037871902925844e-11,1.9699612192832854e-09,0.0,0.0,0.0,1
255209,729433820336951296,Sun May 08 22:12:29 +0000 2016,21,21,0,0,169,169,6,6,181,181,0,0,1,140.0,0.0,1.0,0.0,1529244088000.0,1529244088000.0,1462745549000.0,0,0,0,0,0,0.0,9.022754620218048e-11,2.5414092180280834e-09,140.0,2.721864310432444e-09,0.0,3.157964117076317e-10,0.0,1.0,0.0814285714285714,1
255210,729453563370455040,Sun May 08 23:30:56 +0000 2016,95,95,0,0,243,243,3722,3722,11134,11134,0,0,1,80.0,2.0,1.0,1.0,1529241841000.0,1529241841000.0,1462750256000.0,0,0,0,0,0,0.0,5.597700821840839e-08,3.654597796097055e-09,80.0,1.674497607479202e-07,0.0,1.4287522248116056e-09,2.0,1.0,0.2471428571428571,1
255211,729454757073539077,Sun May 08 23:35:41 +0000 2016,51,51,0,0,308,308,1421,1407,1367,1357,0,0,10,976.0,21.0,0.0,2.0,1529253120000.0,1529228716000.0,1462750541000.0,14,0,10,0,0,0.04,2.1367592375628022e-08,4.6313993326484384e-09,97.6,2.0555593791332512e-08,0.0,7.668875518346439e-10,2.1,0.0,0.174,1
255212,729474086502580225,Mon May 09 00:52:30 +0000 2016,213,213,0,0,402,402,56961,56961,84000,84000,2,2,1,143.0,1.0,1.0,0.0,1529243880000.0,1529243880000.0,1462755150000.0,0,0,0,0,0,0.0,8.567015793503651e-07,6.046137443142621e-09,143.0,1.2633720030447263e-06,3.0080285786779196e-11,3.203550436291985e-09,1.0,1.0,0.1642857142857142,1
255213,729474538518384640,Mon May 09 00:54:17 +0000 2016,1491,1491,0,0,320,319,2965,2963,17006,16998,5,5,2,280.0,2.0,0.0,2.0,1529247614000.0,1529243797000.0,1462755257000.0,2,1,8,0,0,0.0085714285714285,4.459159118092325e-08,4.812583196592053e-09,140.0,2.5575871825388893e-07,7.519661244675083e-11,2.24236298316211e-08,1.0,0.0,0.0828571428571428,1
255214,729475210571882496,Mon May 09 00:56:57 +0000 2016,74,74,0,0,371,371,946,946,1478,1478,0,0,1,142.0,3.0,3.0,0.0,1529254597000.0,1529254597000.0,1462755417000.0,0,0,0,0,0,0.0,1.422573932490596e-08,5.579016162304557e-09,142.0,2.222583797273891e-08,0.0,1.1127956765782674e-09,3.0,3.0,0.4928571428571429,1
255215,729491052441284609,Mon May 09 01:59:55 +0000 2016,34,34,0,0,29,29,1498,1497,3024,3024,1,1,2,280.0,0.0,0.0,2.0,1529243571000.0,1529227750000.0,1462759195000.0,1,0,0,0,0,0.0028571428571428,2.253160953183948e-08,4.3619270789275356e-10,140.0,4.548437064371335e-08,1.5041127858370816e-11,5.113983471846077e-10,0.0,0.0,0.0,1
255216,729501361977495556,Mon May 09 02:40:52 +0000 2016,157,157,0,0,184,184,3524,3519,4522,4517,0,0,3,385.0,7.0,3.0,4.0,1529251041000.0,1529250494000.0,1462761652000.0,5,0,5,0,0,0.0142857142857142,5.30009382399348e-08,2.7673588638331443e-09,128.33333333333334,6.801085207746457e-08,0.0,2.3612790305532804e-09,2.333333333333333,1.0,0.4376190476190476,1
255217,729501891445534720,Mon May 09 02:42:59 +0000 2016,112,112,0,0,386,386,407,407,2133,2133,1,1,1,101.0,1.0,1.0,1.0,1529251346000.0,1529251346000.0,1462761779000.0,0,0,0,0,0,0.0,6.121261099504528e-09,5.8054220747143686e-09,101.0,3.2080220946543394e-08,1.5039953561436187e-11,1.6844747988808531e-09,1.0,1.0,0.1642857142857142,1
255218,729506597391605761,Mon May 09 03:01:41 +0000 2016,17,17,0,0,136,136,1171,1171,7246,7246,0,0,1,95.0,5.0,1.0,1.0,1529245788000.0,1529245788000.0,1462762901000.0,0,0,0,0,0,0.0,1.7613555199550826e-08,2.045639203363717e-09,95.0,1.0899045343804039e-07,0.0,2.5570490042046456e-10,5.0,1.0,0.4957142857142858,1
255219,729506846348709888,Mon May 09 03:02:40 +0000 2016,372,372,0,0,359,359,4425,4425,1966,1966,0,0,1,137.0,4.0,1.0,1.0,1529250607000.0,1529250607000.0,1462762960000.0,0,0,0,0,0,0.0,6.65537163617777e-08,5.399499248334055e-09,137.0,2.9569402568871176e-08,0.0,5.595024290752837e-09,4.0,1.0,0.4128571428571428,1
255220,729508026563055617,Mon May 09 03:07:21 +0000 2016,234,234,0,0,56,56,10064,10064,28202,28202,2,2,1,140.0,1.0,1.0,0.0,1529237344000.0,1529237344000.0,1462763241000.0,0,0,0,0,0,0.0,1.513973043005936e-07,8.424333307664188e-10,140.0,4.242554427549026e-07,3.008690467022925e-11,3.520167846416822e-09,1.0,1.0,0.1642857142857142,1
255221,729508911481430016,Mon May 09 03:10:52 +0000 2016,30,30,0,0,532,532,53,53,3737,3737,0,0,1,48.0,0.0,0.0,1.0,1529251874000.0,1529251874000.0,1462763452000.0,0,0,0,0,0,0.0,7.971312659518373e-10,8.001393084648632e-09,48.0,5.6205274355887114e-08,0.0,4.512063769538703e-10,0.0,0.0,0.0,1
255222,729510968905109504,Mon May 09 03:19:03 +0000 2016,174,174,0,0,196,196,1118,1118,984,984,0,0,1,140.0,2.0,1.0,0.0,1529242431000.0,1529242431000.0,1462763943000.0,0,0,0,0,0,0.0,1.681747033717133e-08,2.94832217002288e-09,140.0,1.4801780690318951e-08,0.0,2.617388048897863e-09,2.0,1.0,0.2471428571428571,1
255223,729530858596540417,Mon May 09 04:38:05 +0000 2016,37,37,0,0,245,238,389,384,37,37,0,0,4,344.0,10.0,0.0,2.0,1529253802000.0,1529228103000.0,1462768685000.0,5,7,0,0,0,0.0342857142857142,5.850933525468564e-09,3.6850352538298157e-09,86.0,5.565155281294006e-10,0.0,5.565155281294006e-10,2.5,0.0,0.2071428571428571,1
255224,729531381739446272,Mon May 09 04:40:10 +0000 2016,234,234,0,0,172,172,9136,9136,5276,5276,2,2,1,131.0,3.0,1.0,0.0,1529253324000.0,1529253324000.0,1462768810000.0,0,0,0,0,0,0.0,1.3741545888415457e-07,2.5870686217244514e-09,131.0,7.935682586173376e-08,3.008219327586572e-11,3.5196166132762886e-09,3.0,1.0,0.3299999999999999,1
255225,729542579008602112,Mon May 09 05:24:39 +0000 2016,63,62,0,0,25,25,3873,3868,2065,2065,0,0,3,229.0,4.0,0.0,1.0,1529249964000.0,1529247028000.0,1462771479000.0,5,0,0,0,1,0.0142857142857142,5.8259450407150523e-08,3.7606151824909965e-10,76.33333333333333,3.106268140737563e-08,0.0,9.47675025987731e-10,1.3333333333333333,0.0,0.1104761904761904,1
255226,729550851409334276,Mon May 09 05:57:32 +0000 2016,3280,3280,0,0,5001,5001,40976,40976,76121,76121,71,71,1,140.0,2.0,1.0,0.0,1529221362000.0,1529221362000.0,1462773452000.0,0,0,0,0,0,0.0,6.16663488738773e-07,7.526196083518653e-08,140.0,1.1455740293411787e-06,1.0685061426311226e-09,4.9361973913099754e-08,2.0,1.0,0.2471428571428571,1
255227,729560119118286849,Mon May 09 06:34:21 +0000 2016,28,28,0,0,99,99,184,184,59,59,0,0,1,99.0,1.0,1.0,1.0,1529226642000.0,1529226642000.0,1462775661000.0,0,0,0,0,0,0.0,2.768958369478398e-09,1.489819992273703e-09,99.0,8.878725206479644e-10,0.0,4.2136323013801705e-10,1.0,1.0,0.1642857142857142,1
255228,729561006096158720,Mon May 09 06:37:53 +0000 2016,1779,1779,0,0,169,169,27012,27012,97679,97679,17,17,2,176.0,4.0,1.0,2.0,1529250244000.0,1529250194000.0,1462775873000.0,0,0,0,0,0,0.0,4.063520962086275e-07,2.542333194848884e-09,88.0,1.4694234564475985e-06,2.55737658653438e-10,2.676219380849801e-08,2.0,0.5,0.2471428571428571,1
255229,729568328277184512,Mon May 09 07:06:59 +0000 2016,54,54,0,0,113,113,386,386,432,432,0,0,1,121.0,5.0,1.0,1.0,1529230967000.0,1529230967000.0,1462777619000.0,0,0,0,0,0,0.0,5.808586197944458e-09,1.7004410372220823e-09,121.0,6.500801133450793e-09,0.0,8.12600141681349e-10,5.0,1.0,0.4957142857142858,1
255230,729593902127316992,Mon May 09 08:48:36 +0000 2016,43,43,0,0,3,3,3582,3582,5476,5476,0,0,1,81.0,2.0,1.0,0.0,1529250678000.0,1529250678000.0,1462783716000.0,0,0,0,0,0,0.0,5.3891435567643364e-08,4.5135205668043015e-11,81.0,8.238679541273453e-08,0.0,6.469379479086165e-10,2.0,1.0,0.2471428571428571,1
255231,729597980051943425,Mon May 09 09:04:48 +0000 2016,145,86,0,0,138,84,345,269,129,113,0,0,6,800.0,5.0,1.0,4.0,1529253494000.0,1529222625000.0,1462784688000.0,76,54,16,0,59,0.3714285714285714,5.190404653876286e-09,2.076161861550514e-09,133.33333333333334,1.9407600010146113e-09,0.0,2.1814744197451053e-09,0.8333333333333334,0.1666666666666666,0.1504761904761904,1
255232,729606146718314496,Mon May 09 09:37:15 +0000 2016,148,148,0,0,101,101,962,962,697,697,1,1,2,185.0,2.0,1.0,2.0,1529234777000.0,1529234764000.0,1462786635000.0,0,0,0,0,0,0.0,1.4477455216129291e-08,1.5199823043961106e-09,92.5,1.0489382833307815e-08,1.504932974649615e-11,2.2273008024814304e-09,1.0,0.5,0.1642857142857142,1
255233,729607984087629824,Mon May 09 09:44:33 +0000 2016,24,24,0,0,158,158,6728,6728,4983,4983,0,0,1,140.0,2.0,1.0,0.0,1529241588000.0,1529241588000.0,1462787073000.0,0,0,0,0,0,0.0,1.0124218045982281e-07,2.3775660690624253e-09,140.0,7.498361849454472e-08,0.0,3.6114927631327983e-10,2.0,1.0,0.2471428571428571,1
255234,729619831268507648,Mon May 09 10:31:38 +0000 2016,255,255,0,0,385,385,16562,16554,27081,27075,0,0,4,553.0,11.0,5.0,2.0,1529243839000.0,1529235054000.0,1462789898000.0,8,0,6,0,0,0.0228571428571428,2.492252491090032e-07,5.793486348687732e-09,138.25,4.075153345683441e-07,0.0,3.837244204974992e-09,2.75,1.25,0.635,1
255235,729621726309519360,Mon May 09 10:39:10 +0000 2016,388,388,0,0,138,138,8796,8796,5736,5736,1,1,1,140.0,2.0,1.0,1.0,1529242100000.0,1529242100000.0,1462790350000.0,0,0,0,0,0,0.0,1.323667172045883e-07,2.076694744683172e-09,140.0,8.631826851813533e-08,1.5048512642631683e-11,5.8388229053410945e-09,2.0,1.0,0.2471428571428571,1
255236,729627514503499776,Mon May 09 11:02:10 +0000 2016,116,116,0,0,869,869,11508,11507,4,4,10,10,2,265.0,10.0,2.0,1.0,1529250818000.0,1529249914000.0,1462791730000.0,1,0,0,0,0,0.0028571428571428,1.731591622202219e-07,1.3075713587884324e-08,132.5,6.018740431707398e-11,1.5046851079268496e-10,1.7454347251951454e-09,5.0,1.0,0.5771428571428571,1
255237,729628516560588800,Mon May 09 11:06:09 +0000 2016,4,4,0,0,22,22,122,119,122,115,0,0,4,545.0,10.0,7.0,1.0,1529254360000.0,1529246231000.0,1462791969000.0,3,0,7,0,0,0.0085714285714285,1.8356246015885887e-09,3.3101427241761435e-10,136.25,1.8356246015885887e-09,0.0,6.018441316683897e-11,2.5,1.75,0.7771428571428571,1
255238,729641887846551552,Mon May 09 11:59:16 +0000 2016,30,30,0,0,181,181,1163,1163,834,834,0,0,1,48.0,0.0,1.0,1.0,1529242206000.0,1529242206000.0,1462795156000.0,0,0,0,0,0,0.0,1.7502658131549863e-08,2.723973449536134e-09,48.0,1.2551347275763182e-08,0.0,4.5148731207781227e-10,0.0,1.0,0.0814285714285714,1
255239,729651842209226752,Mon May 09 12:38:50 +0000 2016,2270,2270,0,0,677,677,50062,50062,16562,16562,20,20,1,143.0,2.0,1.0,1.0,1529232381000.0,1529232381000.0,1462797530000.0,0,0,0,0,0,0.0,7.535502713778947e-07,1.019043453563251e-08,143.0,2.492968637801265e-07,3.010468105061303e-10,3.4168812992445786e-08,2.0,1.0,0.2471428571428571,1
255240,729656061691580417,Mon May 09 12:55:36 +0000 2016,933,933,0,0,73,73,389,389,1170,1170,21,21,2,285.0,6.0,0.0,2.0,1529230416000.0,1529229524000.0,1462798536000.0,0,0,0,0,0,0.0,5.855622330724345e-09,1.0988700003672936e-09,142.5,1.7612026033284018e-08,3.161132877768927e-10,1.4044461785516233e-08,3.0,0.0,0.2485714285714285,1
255241,729658323277119488,Mon May 09 13:04:35 +0000 2016,6233,6211,0,0,6308,6274,13316,13236,9357,9353,1,1,6,746.0,6.0,6.0,2.0,1529251878000.0,1529220845000.0,1462799075000.0,80,34,4,0,22,0.3257142857142857,2.00382819066338e-07,9.492451356792278e-08,124.33333333333331,1.408067015623103e-07,1.504827418641769e-11,9.379589300394145e-08,1.0,1.0,0.5714285714285714,-1
255242,729658604303876096,Mon May 09 13:05:42 +0000 2016,266,266,0,0,248,248,24150,24143,17799,17793,2,2,2,152.0,3.0,2.0,2.0,1529249419000.0,1529243260000.0,1462799142000.0,7,0,6,0,0,0.02,3.634296362677314e-07,3.732113863122046e-09,76.0,2.678544139101181e-07,3.0097692444532616e-11,4.002993095122839e-09,1.5,1.0,0.2871428571428571,1
255243,729659212230438913,Mon May 09 13:08:07 +0000 2016,723,723,0,0,1148,1148,12495,12465,1861,1858,8,8,10,1311.0,22.0,11.0,1.0,1529254639000.0,1529249452000.0,1462799287000.0,30,0,3,0,0,0.0857142857142857,1.8802097384120398e-07,1.7274756140032184e-08,131.1,2.8003764091114892e-08,1.2038157588872602e-10,1.0879484920943613e-08,2.2,1.1,1.078,1
255244,729661563523604480,Mon May 09 13:17:28 +0000 2016,46,46,0,0,290,290,9100,9100,11728,11728,0,0,1,149.0,3.0,1.0,0.0,1529220918000.0,1529220918000.0,1462799848000.0,0,0,0,0,0,0.0,1.3700471853283908e-07,4.366084436760805e-09,149.0,1.7657047680803698e-07,0.0,6.925513244517138e-10,3.0,1.0,0.3299999999999999,1
255245,729662489676423169,Mon May 09 13:21:08 +0000 2016,2330,2329,0,0,4967,4967,2795,2791,3183,3175,5,5,2,144.0,3.0,1.0,2.0,1529240432000.0,1529237623000.0,1462800068000.0,4,0,8,0,1,0.0114285714285714,4.206780083263842e-08,7.475877164068519e-08,72.0,4.7907624347151385e-08,7.525545766124941e-11,3.506904327014223e-08,1.5,0.5,0.2057142857142856,1
255246,729663216725331973,Mon May 09 13:24:02 +0000 2016,247,247,0,0,136,136,24393,24393,603,603,0,0,1,121.0,5.0,1.0,1.0,1529234557000.0,1529234557000.0,1462800242000.0,0,0,0,0,0,0.0,3.671747048193393e-07,2.0471348278370893e-09,121.0,9.07663456754239e-09,0.0,3.7179581064394212e-09,5.0,1.0,0.4957142857142858,1
255247,729665171468255232,Mon May 09 13:31:48 +0000 2016,6182,6182,0,0,1959,1959,4201,4201,5312,5312,8,8,1,103.0,4.0,1.0,1.0,1529251382000.0,1529251382000.0,1462800708000.0,0,0,0,0,0,0.0,6.321982527972553e-08,2.948051362127644e-08,103.0,7.99389935457991e-08,1.2039005052078175e-10,9.303141153993413e-08,4.0,1.0,0.4128571428571428,1
255248,729669481396637696,Mon May 09 13:48:55 +0000 2016,1677,1677,0,0,1667,1667,6488,6488,3455,3455,2,2,1,142.0,1.0,1.0,0.0,1529253051000.0,1529253051000.0,1462801735000.0,0,0,0,0,0,0.0,9.76353876874312e-08,2.5086034413524636e-08,142.0,5.1992950749086754e-08,3.009722185185919e-11,2.5236520522783933e-08,1.0,1.0,0.1642857142857142,1
255249,729671968774049793,Mon May 09 13:58:48 +0000 2016,73,73,0,0,192,192,1542,1540,609,608,1,1,2,256.0,7.0,0.0,2.0,1529251303000.0,1529250517000.0,1462802328000.0,2,0,1,0,0,0.0057142857142857,2.3205775559367172e-08,2.8894350891040833e-09,128.0,9.164926923252012e-09,1.5049141089083766e-11,1.098587299503115e-09,3.5,0.0,0.29,1
255250,729676901921492995,Mon May 09 14:18:24 +0000 2016,631,631,0,0,1254,1254,18535,18525,113,112,34,34,7,817.0,30.0,2.0,5.0,1529246612000.0,1529235545000.0,1462803504000.0,10,0,1,0,0,0.0285714285714285,2.789604604287928e-07,1.8873289310909415e-08,116.71428571428572,1.700703103774134e-09,5.117159781267305e-10,9.496846535234324e-09,4.285714285714286,0.2857142857142857,0.5179591836734693,1
255251,729683062238240768,Mon May 09 14:42:53 +0000 2016,5,5,0,0,356,356,10121,10121,54,54,0,0,1,140.0,1.0,1.0,0.0,1529251266000.0,1529251266000.0,1462804973000.0,0,0,0,0,0,0.0,1.523185048110961e-07,5.357710474533169e-09,140.0,8.126864202943572e-10,0.0,7.524874261984788e-11,1.0,1.0,0.1642857142857142,1
